Instance,UserTime,"BagSizeActiveCount","BagSizeStatisticMedian","BagSizeArithmeticAverage","BagSizeStatisticalStandardDeviation","BagSizeMaximum","NonLeafNodeBagSizeActiveCount","NonLeafNodeBagSizeStatisticMedian","NonLeafNodeBagSizeArithmeticAverage","NonLeafNodeBagSizeStatisticalStandardDeviation","NonLeafNodeBagSizeMaximum","NodeDepthStatisticMedian","NodeDepthArithmeticAverage","NodeDepthStatisticalStandardDeviation","NodeDepthMaximum","NonLeafNodeDepthStatisticMedian","NonLeafNodeDepthArithmeticAverage","NonLeafNodeDepthStatisticalStandardDeviation","NonLeafNodeDepthMaximum","IntroduceNodeDepthActiveCount","IntroduceNodeDepthStatisticMedian","IntroduceNodeDepthArithmeticAverage","IntroduceNodeDepthStatisticalStandardDeviation","IntroduceNodeDepthMaximum","ForgetNodeDepthActiveCount","ForgetNodeDepthStatisticMedian","ForgetNodeDepthArithmeticAverage","ForgetNodeDepthStatisticalStandardDeviation","ForgetNodeDepthMaximum","JoinNodeDepthActiveCount","JoinNodeDepthStatisticMedian","JoinNodeDepthArithmeticAverage","JoinNodeDepthStatisticalStandardDeviation","JoinNodeDepthMaximum","LeafNodeDepthActiveCount","LeafNodeDepthStatisticMedian","LeafNodeDepthArithmeticAverage","LeafNodeDepthStatisticalStandardDeviation","LeafNodeDepthMaximum","IntroduceNodePercentage","ForgetNodePercentage","JoinNodePercentage","LeafNodePercentage","IntroduceNodeBagSizeStatisticMedian","IntroduceNodeBagSizeArithmeticAverage","IntroduceNodeBagSizeStatisticalStandardDeviation","IntroduceNodeBagSizeMaximum","ForgetNodeBagSizeStatisticMedian","ForgetNodeBagSizeArithmeticAverage","ForgetNodeBagSizeStatisticalStandardDeviation","ForgetNodeBagSizeMaximum","JoinNodeBagSizeStatisticMedian","JoinNodeBagSizeArithmeticAverage","JoinNodeBagSizeStatisticalStandardDeviation","JoinNodeBagSizeMaximum","LeafNodeBagSizeStatisticMedian","LeafNodeBagSizeArithmeticAverage","LeafNodeBagSizeStatisticalStandardDeviation","LeafNodeBagSizeMaximum","JoinNodeDistanceStatisticMedian","JoinNodeDistanceArithmeticAverage","JoinNodeDistanceStatisticalStandardDeviation","JoinNodeDistanceMaximum","ItemLifetimeStatisticMedian","ItemLifetimeArithmeticAverage","ItemLifetimeStatisticalStandardDeviation","ItemLifetimeMaximum","ContainerCountStatisticMedian","ContainerCountArithmeticAverage","ContainerCountStatisticalStandardDeviation","ContainerCountMaximum","BranchingFactorStatisticMedian","BranchingFactorArithmeticAverage","BranchingFactorStatisticalStandardDeviation","BranchingFactorMaximum","BalancednessFactor","CummulativeBagSize","CummulativeIntroduceNodeBagSize","CummulativeForgetNodeBagSize","CummulativeJoinNodeBagSize","CummulativeLeafNodeBagSize","IntroducedVertexNeighborCountStatisticMedian","IntroducedVertexNeighborCountArithmeticAverage","IntroducedVertexNeighborCountStatisticalStandardDeviation","IntroducedVertexNeighborCountMaximum","ForgottenVertexNeighborCountStatisticMedian","ForgottenVertexNeighborCountArithmeticAverage","ForgottenVertexNeighborCountStatisticalStandardDeviation","ForgottenVertexNeighborCountMaximum","IntroducedVertexConnectednessFactorStatisticMedian","IntroducedVertexConnectednessFactorArithmeticAverage","IntroducedVertexConnectednessFactorStatisticalStandardDeviation","IntroducedVertexConnectednessFactorMaximum","ForgottenVertexConnectednessFactorStatisticMedian","ForgottenVertexConnectednessFactorArithmeticAverage","ForgottenVertexConnectednessFactorStatisticalStandardDeviation","ForgottenVertexConnectednessFactorMaximum","BagAdjacencyFactorStatisticMedian","BagAdjacencyFactorArithmeticAverage","BagAdjacencyFactorStatisticalStandardDeviation","BagAdjacencyFactorMaximum","BagConnectednessFactorStatisticMedian","BagConnectednessFactorArithmeticAverage","BagConnectednessFactorStatisticalStandardDeviation","BagConnectednessFactorMaximum","BagNeighborhoodCoverageFactorStatisticMedian","BagNeighborhoodCoverageFactorArithmeticAverage","BagNeighborhoodCoverageFactorStatisticalStandardDeviation","BagNeighborhoodCoverageFactorMaximum","DecompositionOverheadRatio","CummulativeDepthWeightedBagSize","CummulativeRootDistanceWeightedBagSize","CummulativeDepthWeightedIntroduceNodeBagSize","CummulativeRootDistanceWeightedIntroduceNodeBagSize","CummulativeDepthWeightedForgetNodeBagSize","CummulativeRootDistanceWeightedForgetNodeBagSize","CummulativeDepthWeightedJoinNodeBagSize","CummulativeRootDistanceWeightedJoinNodeBagSize","CummulativeIntroducedVertexNeighborCount","CummulativeDepthWeightedIntroducedVertexNeighborCount","CummulativeRootDistanceWeightedIntroducedVertexNeighborCount","CummulativeForgottenVertexNeighborCount","CummulativeDepthWeightedForgottenVertexNeighborCount","CummulativeRootDistanceWeightedForgottenVertexNeighborCount"
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",6830.000,80,6.0000,6.1750,2.4380,10.0000,73,7.0000,6.4110,2.4143,10.0000,10.0000,9.3250,4.2687,17.0000,9.0000,8.7808,4.0354,16.0000,60,10.0000,9.4833,4.0021,17.0000,14,11.5000,10.7857,4.3355,16.0000,6,4.0000,4.3333,3.7238,10.0000,7,16.0000,15.0000,1.8257,17.0000,0.7500,0.1750,0.0750,0.0875,6.0000,6.2833,2.2024,10.0000,3.0000,4.4286,2.4718,9.0000,9.5000,9.1667,1.1690,10.0000,4.0000,3.7143,0.7559,5.0000,7.0000,7.3333,4.3098,17.0000,11.0000,9.2917,6.7275,18.0000,17.0000,20.5833,18.7220,56.0000,1.0000,1.0822,0.2766,2.0000,0.9048,494.0000,377.0000,62.0000,55.0000,26.0000,1.0000,1.7667,2.2351,10.0000,2.5000,2.8571,1.1673,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2479,0.1924,0.8333,1.0000,1.0000,0.0000,1.0000,0.2617,0.2559,0.1370,0.6667,3.3333,3913.0000,4979.0000,3146.0000,3640.0000,548.0000,568.0000,219.0000,771.0000,106.0000,1230.0000,678.0000,40.0000,428.0000,292.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1730.000,77,5.0000,5.4545,2.0167,9.0000,70,6.0000,5.6571,1.9992,9.0000,16.0000,14.5584,7.5000,28.0000,15.0000,14.0286,7.3385,27.0000,53,17.0000,15.3019,7.1886,28.0000,18,12.5000,13.7222,8.3017,27.0000,6,11.5000,10.5000,7.4229,20.0000,7,21.0000,19.8571,7.5593,28.0000,0.6883,0.2338,0.0779,0.0909,5.0000,5.5283,1.8460,9.0000,4.0000,4.5000,2.1489,8.0000,7.5000,7.6667,1.2111,9.0000,3.0000,3.4286,0.5345,4.0000,8.0000,9.1333,5.2636,20.0000,9.0000,10.1250,8.9797,26.0000,12.0000,17.5000,17.8374,53.0000,1.0000,1.0857,0.2820,2.0000,0.7020,420.0000,293.0000,81.0000,46.0000,24.0000,1.0000,1.9057,2.2211,10.0000,2.0000,2.3333,0.9075,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2694,0.2043,0.8333,1.0000,1.0000,0.0000,1.0000,0.2619,0.2488,0.1478,0.6667,3.2083,5856.0000,6324.0000,4365.0000,4132.0000,988.0000,1361.0000,503.0000,831.0000,101.0000,1755.0000,1174.0000,42.0000,642.0000,576.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1090.000,64,6.0000,5.5625,1.6122,8.0000,58,6.0000,5.6897,1.6245,8.0000,11.0000,10.6719,5.7929,22.0000,11.0000,10.2414,5.6174,21.0000,42,11.5000,11.0714,5.6240,22.0000,17,12.0000,11.2941,5.9767,21.0000,5,6.0000,5.2000,4.5497,10.0000,6,16.0000,14.8333,6.3377,22.0000,0.6562,0.2656,0.0781,0.0938,6.0000,5.7381,1.4324,8.0000,4.0000,4.5294,1.5459,7.0000,8.0000,7.6000,0.5477,8.0000,4.5000,4.3333,0.8165,5.0000,6.5000,6.2000,3.6935,11.0000,5.5000,8.1250,6.8861,23.0000,5.5000,14.8333,15.7360,49.0000,1.0000,1.0862,0.2831,2.0000,0.6517,356.0000,241.0000,77.0000,38.0000,26.0000,1.5000,2.2381,2.6394,10.0000,2.0000,2.4706,1.4194,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2667,0.1703,0.8333,1.0000,1.0000,0.0000,1.0000,0.2357,0.2481,0.1338,0.5655,2.6667,3473.0000,4715.0000,2494.0000,3049.0000,772.0000,999.0000,207.0000,667.0000,94.0000,1183.0000,979.0000,42.0000,498.0000,468.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1090.000,60,6.0000,5.7000,1.9684,9.0000,55,6.0000,5.8545,1.9666,9.0000,12.0000,11.1833,6.3686,24.0000,11.0000,10.6545,6.1711,23.0000,41,13.0000,11.2683,6.3326,24.0000,15,11.0000,12.2000,6.2129,23.0000,4,6.5000,6.5000,6.9522,13.0000,5,18.0000,17.0000,6.1644,24.0000,0.6833,0.2500,0.0667,0.0833,6.0000,5.9024,1.8139,9.0000,4.0000,4.5333,1.8848,8.0000,8.0000,8.0000,1.1547,9.0000,4.0000,4.0000,1.0000,5.0000,11.5000,8.3333,5.4495,13.0000,8.5000,8.8750,6.8481,25.0000,10.5000,14.2500,13.3360,43.0000,1.0000,1.0727,0.2621,2.0000,0.7647,342.0000,242.0000,68.0000,32.0000,20.0000,1.0000,2.0976,2.3109,10.0000,2.0000,2.6667,1.0465,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2667,0.2947,0.1777,0.8333,1.0000,1.0000,0.0000,1.0000,0.2662,0.2718,0.1337,0.5655,2.5000,3217.0000,5333.0000,2346.0000,3704.0000,687.0000,1013.0000,184.0000,616.0000,86.0000,1087.0000,1063.0000,40.0000,456.0000,544.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",930.000,74,5.0000,5.3649,1.8100,8.0000,67,6.0000,5.5522,1.7946,8.0000,14.0000,13.0541,7.1172,27.0000,13.0000,12.5522,6.9724,26.0000,51,14.0000,13.5686,6.9029,27.0000,17,11.0000,13.0588,7.7174,26.0000,6,10.5000,8.6667,6.8313,17.0000,7,19.0000,17.8571,7.1979,27.0000,0.6892,0.2297,0.0811,0.0946,5.0000,5.4510,1.6287,8.0000,4.0000,4.3529,1.9346,7.0000,7.5000,7.5000,0.5477,8.0000,4.0000,3.5714,0.5345,4.0000,8.0000,8.2667,5.0850,17.0000,7.5000,9.4167,7.8014,25.0000,15.0000,16.5417,15.3197,47.0000,1.0000,1.0896,0.2877,2.0000,0.6869,397.0000,278.0000,74.0000,45.0000,25.0000,2.0000,2.0784,2.2614,10.0000,2.0000,2.3529,0.6063,3.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2440,0.2790,0.1895,0.8333,1.0000,1.0000,0.0000,1.0000,0.2713,0.2507,0.1459,0.6667,3.0833,4798.0000,6318.0000,3563.0000,4221.0000,837.0000,1235.0000,398.0000,862.0000,106.0000,1530.0000,1438.0000,40.0000,538.0000,582.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1580.000,76,5.0000,5.3553,1.6947,8.0000,68,5.5000,5.5294,1.6970,8.0000,15.0000,15.0658,7.5936,29.0000,15.0000,14.5441,7.4241,28.0000,51,16.0000,15.6667,7.2984,29.0000,18,14.5000,14.7222,8.4353,28.0000,7,11.0000,11.5714,7.5907,23.0000,8,19.5000,19.5000,8.0711,29.0000,0.6711,0.2368,0.0921,0.1053,5.0000,5.4706,1.5278,8.0000,4.0000,4.3333,1.6803,7.0000,8.0000,7.1429,1.2150,8.0000,4.0000,3.8750,0.6409,5.0000,8.0000,9.2381,5.5340,23.0000,6.5000,9.4167,8.6070,29.0000,10.5000,16.9583,17.5486,56.0000,1.0000,1.1029,0.3061,2.0000,0.6795,407.0000,279.0000,78.0000,50.0000,31.0000,1.0000,2.0784,2.4967,10.0000,2.5000,2.2778,1.0178,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2000,0.2637,0.1953,0.8333,1.0000,1.0000,0.0000,1.0000,0.2146,0.2272,0.1464,0.6667,3.1667,5686.0000,6524.0000,4115.0000,4255.0000,1010.0000,1330.0000,561.0000,939.0000,106.0000,1744.0000,1436.0000,41.0000,647.0000,583.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",750.000,72,6.0000,5.5278,1.8307,8.0000,65,6.0000,5.7077,1.8262,8.0000,12.0000,11.4167,5.5150,22.0000,11.0000,10.8308,5.3548,21.0000,50,12.0000,11.7800,5.2965,22.0000,16,11.5000,11.6250,6.0978,21.0000,6,8.5000,7.8333,5.3448,15.0000,7,17.0000,16.8571,3.9761,22.0000,0.6944,0.2222,0.0833,0.0972,5.5000,5.6400,1.6383,8.0000,3.5000,4.3750,1.9279,7.0000,8.0000,7.6667,0.5164,8.0000,4.0000,3.8571,0.6901,5.0000,8.0000,8.7333,5.2584,19.0000,8.0000,9.1250,7.7757,23.0000,14.0000,16.5833,16.9627,54.0000,1.0000,1.0923,0.2917,2.0000,0.8039,398.0000,282.0000,70.0000,46.0000,27.0000,2.0000,2.3000,2.5092,10.0000,2.0000,2.3750,0.8062,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2857,0.2960,0.1769,0.8333,1.0000,1.0000,0.0000,1.0000,0.3031,0.2827,0.1472,0.6667,3.0000,4171.0000,4983.0000,3111.0000,3375.0000,703.0000,907.0000,357.0000,701.0000,115.0000,1519.0000,1126.0000,38.0000,456.0000,418.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",990.000,61,6.0000,5.8033,1.8603,9.0000,56,6.0000,5.9643,1.8485,9.0000,15.0000,14.0820,7.6011,26.0000,14.0000,13.6250,7.3746,25.0000,39,15.0000,14.8205,7.3480,26.0000,18,13.0000,13.6111,8.0157,25.0000,4,9.0000,9.0000,8.0416,18.0000,5,25.0000,19.2000,9.1214,26.0000,0.6393,0.2951,0.0656,0.0820,6.0000,5.9231,1.7530,9.0000,5.5000,5.1667,1.9778,8.0000,7.5000,7.5000,1.2910,9.0000,4.0000,4.0000,0.7071,5.0000,10.5000,10.3333,4.9604,18.0000,7.0000,10.0833,8.6271,26.0000,10.5000,14.7500,13.2935,40.0000,1.0000,1.0714,0.2599,2.0000,0.6167,354.0000,231.0000,93.0000,30.0000,20.0000,2.0000,2.2308,2.5491,10.0000,2.0000,2.3333,1.2834,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2835,0.1871,0.8333,1.0000,1.0000,0.0000,1.0000,0.2926,0.2679,0.1337,0.6667,2.5417,4739.0000,4819.0000,3313.0000,2924.0000,1143.0000,1368.0000,283.0000,527.0000,87.0000,1477.0000,872.0000,42.0000,637.0000,497.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1310.000,55,6.0000,5.7455,1.7766,9.0000,50,6.0000,5.9000,1.7757,9.0000,12.0000,11.9273,7.2004,26.0000,12.0000,11.6200,6.9719,25.0000,33,13.0000,12.6364,7.3434,26.0000,18,12.0000,12.1111,6.6676,25.0000,4,3.5000,5.2500,6.3966,14.0000,5,18.0000,15.0000,9.5656,26.0000,0.6000,0.3273,0.0727,0.0909,6.0000,5.8788,1.7457,9.0000,5.5000,5.3889,1.9445,8.0000,6.0000,6.2500,1.2583,8.0000,4.0000,4.2000,0.8367,5.0000,7.0000,7.8333,4.7258,14.0000,8.5000,9.7083,7.0863,25.0000,12.0000,13.1667,11.0283,38.0000,1.0000,1.0800,0.2740,2.0000,0.4667,316.0000,194.0000,97.0000,25.0000,21.0000,2.0000,2.5152,3.0220,10.0000,2.0000,2.3333,1.2834,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2814,0.1916,0.8333,1.0000,1.0000,0.0000,1.0000,0.2381,0.2559,0.1349,0.6667,2.2917,3684.0000,4848.0000,2422.0000,2816.0000,1138.0000,1481.0000,124.0000,551.0000,83.0000,1127.0000,1114.0000,42.0000,559.0000,575.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2520.000,68,6.0000,6.0294,2.0586,9.0000,62,6.0000,6.2097,2.0417,9.0000,14.0000,12.5147,5.9638,22.0000,13.0000,11.9677,5.7772,21.0000,45,15.0000,13.4444,5.6309,22.0000,18,11.5000,11.3333,6.4626,21.0000,5,9.0000,8.4000,5.6833,14.0000,6,19.5000,18.1667,5.2313,22.0000,0.6618,0.2647,0.0735,0.0882,6.0000,6.1111,1.9332,9.0000,5.0000,5.2778,2.1910,8.0000,9.0000,8.0000,1.4142,9.0000,4.0000,4.1667,1.1690,6.0000,8.5000,9.0000,3.8933,15.0000,9.0000,9.9167,7.6381,23.0000,12.5000,17.0833,15.3224,44.0000,1.0000,1.0806,0.2745,2.0000,0.8104,410.0000,275.0000,95.0000,40.0000,25.0000,1.0000,2.0444,2.8521,12.0000,2.0000,2.3333,1.6450,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1952,0.2456,0.1958,0.8333,1.0000,1.0000,0.0000,1.0000,0.2222,0.2336,0.1367,0.6667,2.8333,4919.0000,4511.0000,3593.0000,2732.0000,974.0000,1211.0000,352.0000,568.0000,92.0000,1451.0000,665.0000,42.0000,575.0000,391.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1910.000,63,5.0000,5.6825,1.6542,8.0000,58,6.0000,5.7931,1.6729,8.0000,15.0000,14.8095,6.5226,29.0000,14.0000,14.2931,6.3963,28.0000,39,16.0000,15.6410,5.9846,29.0000,20,14.0000,14.0500,7.7288,28.0000,4,9.5000,10.5000,3.1091,15.0000,5,20.0000,20.8000,5.2631,29.0000,0.6190,0.3175,0.0635,0.0794,6.0000,5.9231,1.4759,8.0000,4.0000,4.7500,1.5517,7.0000,8.0000,8.0000,0.0000,8.0000,4.0000,4.4000,0.5477,5.0000,3.5000,3.6667,2.5346,7.0000,6.5000,9.2917,8.5794,30.0000,6.5000,14.9167,15.7864,45.0000,1.0000,1.0690,0.2556,2.0000,0.8192,358.0000,231.0000,95.0000,32.0000,22.0000,1.0000,2.2564,2.7694,10.0000,2.0000,2.1500,1.3485,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2278,0.1870,0.8333,1.0000,1.0000,0.0000,1.0000,0.2143,0.2091,0.1419,0.6250,2.6250,5238.0000,5502.0000,3573.0000,3357.0000,1329.0000,1521.0000,336.0000,624.0000,88.0000,1545.0000,1095.0000,43.0000,712.0000,578.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",3520.000,75,6.0000,5.7867,2.0684,9.0000,68,6.0000,6.0000,2.0516,9.0000,9.0000,8.8933,4.2253,19.0000,8.5000,8.3676,4.0183,18.0000,54,9.0000,9.0556,3.9402,19.0000,15,11.0000,10.2667,4.3991,18.0000,6,4.0000,4.0000,3.2863,9.0000,7,14.0000,14.0000,2.5166,19.0000,0.7200,0.2000,0.0800,0.0933,6.0000,5.9074,1.8761,9.0000,4.0000,4.4000,2.0284,8.0000,9.0000,8.1667,1.3292,9.0000,4.0000,3.7143,0.4880,4.0000,6.0000,6.8000,3.6615,15.0000,9.0000,8.5000,6.1148,18.0000,15.0000,18.0833,16.6183,48.0000,1.0000,1.0882,0.2857,2.0000,0.8776,434.0000,319.0000,66.0000,49.0000,26.0000,1.0000,1.8148,2.2070,10.0000,3.0000,2.7333,0.7988,5.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1905,0.2503,0.1862,0.8333,1.0000,1.0000,0.0000,1.0000,0.2238,0.2320,0.1326,0.6667,3.1250,3343.0000,5337.0000,2585.0000,3795.0000,578.0000,742.0000,180.0000,800.0000,98.0000,1105.0000,855.0000,41.0000,427.0000,393.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",5530.000,61,6.0000,5.9672,1.8883,9.0000,56,6.0000,6.1429,1.8628,9.0000,15.0000,14.0328,7.7867,27.0000,15.0000,13.7143,7.5552,26.0000,39,17.0000,15.0000,7.7866,27.0000,18,13.0000,13.5000,7.5323,26.0000,4,7.0000,7.0000,6.5828,14.0000,5,22.0000,17.6000,10.3586,27.0000,0.6393,0.2951,0.0656,0.0820,6.0000,6.0769,1.8120,9.0000,5.5000,5.3889,1.9445,8.0000,7.5000,7.5000,1.7321,9.0000,4.0000,4.0000,0.7071,5.0000,9.5000,8.3333,4.3345,14.0000,8.5000,10.1250,7.9581,27.0000,12.0000,15.1667,13.6499,47.0000,1.0000,1.0714,0.2599,2.0000,0.4955,364.0000,237.0000,97.0000,30.0000,20.0000,1.0000,1.8718,2.5045,10.0000,2.5000,2.3333,1.7489,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1786,0.2250,0.1986,0.8333,1.0000,1.0000,0.0000,1.0000,0.1900,0.2146,0.1557,0.6250,2.5417,4987.0000,5205.0000,3497.0000,3139.0000,1247.0000,1469.0000,243.0000,597.0000,73.0000,1198.0000,846.0000,42.0000,674.0000,502.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",1400.000,56,6.5000,6.1250,2.0096,9.0000,51,7.0000,6.3137,1.9949,9.0000,16.0000,14.1964,7.7727,26.0000,16.0000,13.5098,7.5641,25.0000,37,17.0000,14.5135,7.6580,26.0000,15,13.0000,13.8000,8.2045,25.0000,4,14.5000,12.7500,9.2150,22.0000,5,23.0000,21.2000,6.9426,26.0000,0.6607,0.2679,0.0714,0.0893,6.0000,6.2973,1.8836,9.0000,6.0000,5.4000,2.1647,8.0000,8.0000,7.2500,2.2174,9.0000,4.0000,4.2000,0.8367,5.0000,11.0000,11.1667,7.0173,22.0000,8.0000,9.6250,7.7337,26.0000,9.5000,14.2917,13.4729,43.0000,1.0000,1.0784,0.2715,2.0000,0.7698,343.0000,233.0000,81.0000,29.0000,21.0000,1.0000,2.2162,2.7298,10.0000,3.0000,2.7333,1.5337,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1667,0.2406,0.2035,0.8333,1.0000,1.0000,0.0000,1.0000,0.2333,0.2509,0.1440,0.6667,2.3333,4195.0000,5066.0000,2974.0000,3317.0000,901.0000,1286.0000,320.0000,463.0000,82.0000,1313.0000,901.0000,41.0000,542.0000,565.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",800.000,65,6.0000,5.5538,1.7323,8.0000,59,6.0000,5.7288,1.7002,8.0000,12.0000,13.1077,8.2199,27.0000,12.0000,12.6610,8.0207,26.0000,43,13.0000,13.6279,8.2174,27.0000,17,12.0000,13.2353,8.0197,26.0000,5,5.0000,8.2000,9.0388,21.0000,6,18.5000,17.5000,9.6488,27.0000,0.6615,0.2615,0.0769,0.0923,6.0000,5.6279,1.6333,8.0000,5.0000,4.8824,1.8669,7.0000,7.0000,7.2000,0.8367,8.0000,3.5000,3.8333,0.9832,5.0000,11.0000,11.0000,6.6807,21.0000,9.0000,9.6667,7.3168,23.0000,13.5000,15.0417,12.2243,36.0000,1.0000,1.0847,0.2809,2.0000,0.5143,361.0000,242.0000,83.0000,36.0000,23.0000,2.0000,2.0930,2.1801,10.0000,2.0000,2.4706,1.0073,4.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2143,0.2519,0.1439,0.6667,1.0000,1.0000,0.0000,1.0000,0.2500,0.2536,0.1294,0.5556,2.7083,4321.0000,5787.0000,3058.0000,3718.0000,978.0000,1346.0000,285.0000,723.0000,90.0000,1318.0000,1202.0000,42.0000,575.0000,601.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",2040.000,65,6.0000,5.8615,1.9193,9.0000,59,6.0000,6.0339,1.9205,9.0000,16.0000,14.6923,7.1391,28.0000,15.0000,14.2034,6.9525,27.0000,42,16.0000,15.4048,6.9073,28.0000,18,17.0000,14.1667,7.7327,27.0000,5,11.0000,10.6000,6.6933,18.0000,6,21.5000,19.5000,7.8166,28.0000,0.6462,0.2769,0.0769,0.0923,6.0000,6.0476,1.7800,9.0000,5.0000,5.0000,1.8471,8.0000,9.0000,7.4000,2.3022,9.0000,4.0000,4.1667,0.7528,5.0000,9.5000,9.0000,5.0887,18.0000,6.0000,9.9167,9.0358,27.0000,7.5000,15.8750,16.3050,48.0000,1.0000,1.0847,0.2809,2.0000,0.7265,381.0000,254.0000,90.0000,37.0000,25.0000,1.0000,2.2381,2.6761,10.0000,2.0000,2.2778,1.4874,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.2381,0.2769,0.1849,0.8333,1.0000,1.0000,0.0000,1.0000,0.2341,0.2629,0.1368,0.6667,2.7083,5375.0000,5674.0000,3801.0000,3565.0000,1187.0000,1423.0000,387.0000,686.0000,94.0000,1629.0000,1097.0000,41.0000,667.0000,522.0000
"/home/dvirdu/IdeaProjects/efficienttdenum/dflat/test_instances/instance_n24_p0.10_003.lp",5030.000,74,6.0000,6.0811,2.2559,9.0000,67,7.0000,6.3134,2.2375,9.0000,12.5000,12.6081,7.2468,25.0000,12.0000,12.1045,7.0628,24.0000,53,13.0000,12.6981,7.1779,25.0000,15,13.0000,14.0667,7.1160,24.0000,6,7.5000,8.1667,7.6790,19.0000,7,22.0000,17.4286,7.7644,25.0000,0.7162,0.2027,0.0811,0.0946,6.0000,6.1887,2.0386,9.0000,4.0000,4.8667,2.4746,8.0000,9.0000,8.1667,2.0412,9.0000,4.0000,3.8571,0.6901,5.0000,10.0000,9.8000,5.4101,19.0000,10.0000,10.2500,8.0285,24.0000,18.0000,18.7500,16.8245,55.0000,1.0000,1.0896,0.2877,2.0000,0.6019,450.0000,328.0000,73.0000,49.0000,27.0000,1.0000,1.8679,2.4340,10.0000,3.0000,2.6000,1.2984,6.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000,1.0000,0.1429,0.2261,0.2019,0.8333,1.0000,1.0000,0.0000,1.0000,0.2059,0.2233,0.1417,0.6667,3.0833,4949.0000,6751.0000,3736.0000,4792.0000,867.0000,1031.0000,346.0000,928.0000,99.0000,1359.0000,1215.0000,39.0000,568.0000,446.0000
